date,model_num,epoch_num,loss,network,pretrained,train_fraction
2023-12-09,3.0,10.0,5.011628150939941,RNNGMM,1.0,0.6
2023-12-09,3.0,11.0,4.946666717529297,RNNGMM,1.0,0.6
2023-12-09,3.0,12.0,4.846605777740479,RNNGMM,1.0,0.6
2023-12-09,3.0,13.0,4.994309425354004,RNNGMM,1.0,0.6
2023-12-09,3.0,14.0,4.772674560546875,RNNGMM,1.0,0.6
2023-12-09,0.0,0.0,116.62420654296876,RNNGMM,1.0,0.6
2023-12-09,0.0,1.0,41.505184173583984,RNNGMM,1.0,0.6
2023-12-09,0.0,2.0,35.80544662475586,RNNGMM,1.0,0.6
2023-12-09,0.0,3.0,34.11625289916992,RNNGMM,1.0,0.6
2023-12-09,0.0,4.0,32.454811096191406,RNNGMM,1.0,0.6
2023-12-09,0.0,5.0,31.40201759338379,RNNGMM,1.0,0.6
2023-12-09,0.0,6.0,29.91343307495117,RNNGMM,1.0,0.6
2023-12-09,0.0,7.0,29.429616928100582,RNNGMM,1.0,0.6
2023-12-09,0.0,8.0,28.98733329772949,RNNGMM,1.0,0.6
2023-12-09,0.0,9.0,28.623275756835938,RNNGMM,1.0,0.6
2023-12-09,0.0,10.0,28.248046875,RNNGMM,1.0,0.6
2023-12-09,0.0,11.0,28.25621032714844,RNNGMM,1.0,0.6
2023-12-09,0.0,12.0,28.094905853271484,RNNGMM,1.0,0.6
2023-12-09,0.0,13.0,27.41454696655273,RNNGMM,1.0,0.6
2023-12-09,0.0,14.0,27.34442138671875,RNNGMM,1.0,0.6
2023-12-09,4.0,0.0,29.46889877319336,RNNGMM,1.0,0.6
2023-12-09,4.0,1.0,9.8184232711792,RNNGMM,1.0,0.6
2023-12-09,4.0,2.0,7.724703311920166,RNNGMM,1.0,0.6
2023-12-09,4.0,3.0,7.334756374359131,RNNGMM,1.0,0.6
2023-12-09,4.0,4.0,6.923550605773926,RNNGMM,1.0,0.6
2023-12-09,4.0,5.0,6.759511947631836,RNNGMM,1.0,0.6
2023-12-09,4.0,6.0,6.461063861846924,RNNGMM,1.0,0.6
2023-12-09,4.0,7.0,6.039506435394287,RNNGMM,1.0,0.6
2023-12-09,4.0,8.0,5.664501190185547,RNNGMM,1.0,0.6
2023-12-09,4.0,9.0,5.5647382736206055,RNNGMM,1.0,0.6
2023-12-09,4.0,10.0,5.489535331726074,RNNGMM,1.0,0.6
2023-12-09,4.0,11.0,5.398015022277832,RNNGMM,1.0,0.6
2023-12-09,4.0,12.0,5.292938232421875,RNNGMM,1.0,0.6
2023-12-09,4.0,13.0,5.27858304977417,RNNGMM,1.0,0.6
2023-12-09,4.0,14.0,5.3578410148620605,RNNGMM,1.0,0.6
2023-12-10,2.0,0.0,77.96940612792969,RNNGMM,1.0,0.6
2023-12-10,2.0,1.0,43.071556091308594,RNNGMM,1.0,0.6
2023-12-10,2.0,2.0,35.02825164794922,RNNGMM,1.0,0.6
2023-12-10,2.0,3.0,31.992307662963867,RNNGMM,1.0,0.6
2023-12-10,2.0,4.0,30.539405822753903,RNNGMM,1.0,0.6
2023-12-10,2.0,5.0,28.786035537719727,RNNGMM,1.0,0.6
2023-12-10,2.0,6.0,28.622861862182617,RNNGMM,1.0,0.6
2023-12-10,2.0,7.0,27.77357292175293,RNNGMM,1.0,0.6
2023-12-10,2.0,8.0,26.49980735778809,RNNGMM,1.0,0.6
2023-12-10,2.0,9.0,25.482948303222656,RNNGMM,1.0,0.6
2023-12-10,2.0,10.0,24.35820770263672,RNNGMM,1.0,0.6
2023-12-10,2.0,11.0,23.461000442504883,RNNGMM,1.0,0.6
2023-12-10,2.0,12.0,21.97477531433105,RNNGMM,1.0,0.6
2023-12-10,2.0,13.0,22.08722877502441,RNNGMM,1.0,0.6
2023-12-10,2.0,14.0,21.49652671813965,RNNGMM,1.0,0.6
2023-12-10,1.0,0.0,39.592899322509766,RNNGMM,1.0,0.6
2023-12-10,1.0,1.0,11.132389068603516,RNNGMM,1.0,0.6
2023-12-10,1.0,2.0,8.616713523864746,RNNGMM,1.0,0.6
2023-12-10,1.0,3.0,8.022322654724121,RNNGMM,1.0,0.6
2023-12-10,1.0,4.0,7.6848530769348145,RNNGMM,1.0,0.6
2023-12-10,1.0,5.0,7.253454208374023,RNNGMM,1.0,0.6
2023-12-10,1.0,6.0,6.859963417053223,RNNGMM,1.0,0.6
2023-12-10,1.0,7.0,6.615096569061279,RNNGMM,1.0,0.6
2023-12-10,1.0,8.0,6.514803409576416,RNNGMM,1.0,0.6
2023-12-10,1.0,9.0,6.556395053863525,RNNGMM,1.0,0.6
2023-12-10,1.0,10.0,6.46195125579834,RNNGMM,1.0,0.6
2023-12-10,1.0,11.0,6.3251166343688965,RNNGMM,1.0,0.6
2023-12-10,1.0,12.0,6.225466251373291,RNNGMM,1.0,0.6
2023-12-10,1.0,13.0,6.280001163482666,RNNGMM,1.0,0.6
2023-12-10,1.0,14.0,6.277213096618652,RNNGMM,1.0,0.6
2023-12-10,5.0,0.0,34.62685775756836,RNNGMM,1.0,0.6
2023-12-10,5.0,1.0,22.25374984741211,RNNGMM,1.0,0.6
2023-12-10,5.0,2.0,20.7427921295166,RNNGMM,1.0,0.6
2023-12-10,5.0,3.0,20.34769058227539,RNNGMM,1.0,0.6
2023-12-10,5.0,4.0,20.55610656738281,RNNGMM,1.0,0.6
2023-12-10,5.0,5.0,20.494638442993164,RNNGMM,1.0,0.6
2023-12-10,5.0,6.0,17.98125457763672,RNNGMM,1.0,0.6
2023-12-10,5.0,7.0,11.391355514526367,RNNGMM,1.0,0.6
2023-12-10,5.0,8.0,8.995308876037598,RNNGMM,1.0,0.6
2023-12-10,5.0,9.0,8.033709526062012,RNNGMM,1.0,0.6
2023-12-10,5.0,10.0,7.672080039978027,RNNGMM,1.0,0.6
2023-12-10,5.0,11.0,7.139698505401611,RNNGMM,1.0,0.6
2023-12-10,5.0,12.0,6.689764499664307,RNNGMM,1.0,0.6
2023-12-10,5.0,13.0,6.40505838394165,RNNGMM,1.0,0.6
2023-12-10,5.0,14.0,6.175187587738037,RNNGMM,1.0,0.6
2023-12-10,3.0,0.0,73.71735382080078,RNNGMM,1.0,0.6
2023-12-10,3.0,1.0,39.63521194458008,RNNGMM,1.0,0.6
2023-12-10,3.0,2.0,28.936254501342773,RNNGMM,1.0,0.6
2023-12-10,3.0,3.0,24.78620338439941,RNNGMM,1.0,0.6
2023-12-10,3.0,4.0,23.187990188598636,RNNGMM,1.0,0.6
2023-12-10,3.0,5.0,22.472551345825195,RNNGMM,1.0,0.6
2023-12-10,3.0,6.0,21.360506057739254,RNNGMM,1.0,0.6
2023-12-10,3.0,7.0,20.64676856994629,RNNGMM,1.0,0.6
2023-12-10,3.0,8.0,20.05349922180176,RNNGMM,1.0,0.6
2023-12-10,3.0,9.0,19.407093048095703,RNNGMM,1.0,0.6
2023-12-10,3.0,10.0,19.119298934936523,RNNGMM,1.0,0.6
2023-12-10,3.0,11.0,19.048385620117188,RNNGMM,1.0,0.6
2023-12-10,3.0,12.0,18.744997024536133,RNNGMM,1.0,0.6
2023-12-10,3.0,13.0,18.550037384033203,RNNGMM,1.0,0.6
2023-12-10,3.0,14.0,18.291406631469727,RNNGMM,1.0,0.6
2023-12-10,0.0,0.0,74.77629089355469,RNNGMM,1.0,0.6
2023-12-10,0.0,1.0,37.68111038208008,RNNGMM,1.0,0.6
2023-12-10,0.0,2.0,23.50684928894043,RNNGMM,1.0,0.6
2023-12-10,0.0,3.0,20.748483657836918,RNNGMM,1.0,0.6
2023-12-10,0.0,4.0,19.99982643127441,RNNGMM,1.0,0.6
2023-12-10,0.0,5.0,18.3512020111084,RNNGMM,1.0,0.6
2023-12-10,0.0,6.0,17.66464614868164,RNNGMM,1.0,0.6
2023-12-10,0.0,7.0,16.388835906982422,RNNGMM,1.0,0.6
2023-12-10,0.0,8.0,16.428007125854492,RNNGMM,1.0,0.6
2023-12-10,0.0,9.0,16.06678581237793,RNNGMM,1.0,0.6
2023-12-10,0.0,10.0,18.574403762817383,RNNGMM,1.0,0.6
2023-12-10,0.0,11.0,18.55024719238281,RNNGMM,1.0,0.6
2023-12-10,0.0,12.0,15.700544357299805,RNNGMM,1.0,0.6
2023-12-10,0.0,13.0,15.569308280944824,RNNGMM,1.0,0.6
2023-12-10,0.0,14.0,15.649214744567873,RNNGMM,1.0,0.6
2023-12-10,4.0,0.0,86.34247589111328,RNNGMM,1.0,0.6
2023-12-10,4.0,1.0,62.98469924926758,RNNGMM,1.0,0.6
2023-12-10,4.0,2.0,43.86965560913086,RNNGMM,1.0,0.6
2023-12-10,4.0,3.0,13.46682071685791,RNNGMM,1.0,0.6
2023-12-10,4.0,4.0,7.762602806091309,RNNGMM,1.0,0.6
2023-12-10,4.0,5.0,6.422467231750488,RNNGMM,1.0,0.6
2023-12-10,4.0,6.0,6.212607383728027,RNNGMM,1.0,0.6
2023-12-10,4.0,7.0,5.593971252441406,RNNGMM,1.0,0.6
2023-12-10,4.0,8.0,5.5036940574646,RNNGMM,1.0,0.6
2023-12-10,4.0,9.0,5.463268280029297,RNNGMM,1.0,0.6
2023-12-10,4.0,10.0,5.329608917236328,RNNGMM,1.0,0.6
2023-12-10,4.0,11.0,5.20180606842041,RNNGMM,1.0,0.6
2023-12-10,4.0,12.0,5.162953853607178,RNNGMM,1.0,0.6
2023-12-10,4.0,13.0,4.933482646942139,RNNGMM,1.0,0.6
2023-12-10,4.0,14.0,4.72711181640625,RNNGMM,1.0,0.6
2023-12-16,7.0,0.0,102.17649841308594,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,1.0,74.59679412841797,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,2.0,70.94446563720703,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,3.0,63.4599494934082,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,4.0,55.23716735839844,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,5.0,52.043155670166016,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,6.0,50.43819427490234,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,7.0,49.87892532348633,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,8.0,49.53490447998047,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,9.0,49.125675201416016,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,10.0,49.03789138793945,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,11.0,49.44733428955078,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,12.0,49.246952056884766,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,13.0,49.10331344604492,RNNMultiContextInput,1.0,0.6
2023-12-16,7.0,14.0,49.113468170166016,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,0.0,112.61727142333984,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,1.0,58.51337432861328,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,2.0,55.10589218139648,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,3.0,53.92137145996094,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,4.0,53.1435432434082,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,5.0,53.09466552734375,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,6.0,52.19079208374024,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,7.0,51.76634216308594,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,8.0,51.95988464355469,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,9.0,51.73361587524414,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,10.0,51.21846771240234,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,11.0,50.81643295288086,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,12.0,50.22323989868164,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,13.0,50.0016975402832,RNNMultiContextInput,1.0,0.6
2023-12-16,11.0,14.0,49.56982421875,RNNMultiContextInput,1.0,0.6
2023-12-16,2.0,0.0,204.8162078857422,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,1.0,149.42640686035156,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,2.0,134.45889282226562,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,3.0,129.34738159179688,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,4.0,128.3768768310547,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,5.0,125.9519271850586,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,6.0,124.9936065673828,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,7.0,124.2272720336914,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,8.0,122.9563980102539,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,9.0,121.95885467529295,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,10.0,121.11647033691406,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,11.0,120.61795043945312,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,12.0,120.27306365966795,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,13.0,120.30323791503906,RNNMultiContextInput,0.0,0.6
2023-12-16,2.0,14.0,120.41937255859376,RNNMultiContextInput,0.0,0.6
2023-12-16,13.0,0.0,85.73275756835938,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,1.0,70.01302337646484,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,2.0,56.93351745605469,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,3.0,35.646087646484375,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,4.0,31.03679084777832,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,5.0,28.971004486083984,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,6.0,28.208141326904297,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,7.0,26.699281692504883,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,8.0,21.476398468017575,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,9.0,19.336078643798828,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,10.0,18.570894241333008,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,11.0,18.079669952392575,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,12.0,17.664918899536133,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,13.0,16.914379119873047,RNNMultiContextInput,1.0,0.6
2023-12-16,13.0,14.0,16.708683013916016,RNNMultiContextInput,1.0,0.6
2023-12-16,8.0,0.0,203.97837829589844,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,1.0,156.41285705566406,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,2.0,142.016357421875,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,3.0,135.79946899414062,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,4.0,132.189697265625,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,5.0,129.6880645751953,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,6.0,128.595703125,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,7.0,127.10435485839844,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,8.0,126.37710571289062,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,9.0,125.12931060791016,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,10.0,124.63611602783205,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,11.0,123.57972717285156,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,12.0,123.32958221435548,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,13.0,122.19037628173828,RNNMultiContextInput,0.0,0.6
2023-12-16,8.0,14.0,122.1317901611328,RNNMultiContextInput,0.0,0.6
2023-12-16,1.0,0.0,93.18598175048828,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,1.0,70.33525848388672,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,2.0,68.49457550048828,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,3.0,67.1500244140625,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,4.0,66.63081359863281,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,5.0,66.4338607788086,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,6.0,66.5130386352539,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,7.0,66.06498718261719,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,8.0,65.77520751953125,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,9.0,65.87507629394531,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,10.0,65.286865234375,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,11.0,65.18590545654297,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,12.0,65.24702453613281,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,13.0,65.3732681274414,RNNMultiContextInput,1.0,0.6
2023-12-16,1.0,14.0,65.3145523071289,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,0.0,92.15280151367188,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,1.0,49.63795471191406,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,2.0,35.81427001953125,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,3.0,28.511098861694336,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,4.0,26.85022354125977,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,5.0,24.88458251953125,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,6.0,24.394323348999023,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,7.0,24.088077545166016,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,8.0,23.424055099487305,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,9.0,23.560434341430664,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,10.0,23.104740142822266,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,11.0,23.27622413635254,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,12.0,23.39170837402344,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,13.0,24.280139923095703,RNNMultiContextInput,1.0,0.6
2023-12-16,5.0,14.0,25.06009292602539,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,0.0,86.02420043945312,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,1.0,64.95600128173828,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,2.0,63.00057220458984,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,3.0,58.7547492980957,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,4.0,31.335037231445312,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,5.0,15.299105644226074,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,6.0,14.57680892944336,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,7.0,14.090154647827148,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,8.0,14.112486839294434,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,9.0,13.917155265808104,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,10.0,14.048484802246094,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,11.0,13.703487396240234,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,12.0,14.07811164855957,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,13.0,13.811722755432127,RNNMultiContextInput,1.0,0.6
2023-12-16,3.0,14.0,13.83466625213623,RNNMultiContextInput,1.0,0.6
2023-12-16,6.0,0.0,162.97474670410156,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,1.0,137.87051391601562,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,2.0,130.1876678466797,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,3.0,126.75079345703124,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,4.0,125.45706176757812,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,5.0,124.23480987548828,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,6.0,123.09748077392578,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,7.0,122.1392822265625,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,8.0,121.4126434326172,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,9.0,121.3420639038086,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,10.0,121.03084564208984,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,11.0,121.05200958251952,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,12.0,121.2902603149414,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,13.0,120.6437530517578,RNNMultiContextInput,0.0,0.6
2023-12-16,6.0,14.0,120.37083435058594,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,0.0,243.10617065429688,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,1.0,188.18179321289065,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,2.0,166.84158325195312,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,3.0,158.01153564453125,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,4.0,153.54379272460938,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,5.0,151.75143432617188,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,6.0,150.30882263183594,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,7.0,148.17518615722656,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,8.0,147.14505004882812,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,9.0,146.6690216064453,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,10.0,146.32424926757812,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,11.0,145.72076416015625,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,12.0,145.778076171875,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,13.0,144.8896026611328,RNNMultiContextInput,0.0,0.6
2023-12-16,12.0,14.0,144.7899932861328,RNNMultiContextInput,0.0,0.6
2023-12-16,9.0,0.0,101.4339828491211,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,1.0,41.73162841796875,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,2.0,19.96269798278809,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,3.0,15.967277526855469,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,4.0,14.951864242553713,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,5.0,14.15711498260498,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,6.0,14.14235019683838,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,7.0,14.044095039367676,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,8.0,14.1515531539917,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,9.0,13.946372032165527,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,10.0,13.958001136779783,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,11.0,13.677825927734377,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,12.0,13.845552444458008,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,13.0,14.069199562072754,RNNMultiContextInput,1.0,0.6
2023-12-16,9.0,14.0,14.191802978515623,RNNMultiContextInput,1.0,0.6
2023-12-16,0.0,0.0,164.04135131835938,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,1.0,128.2896270751953,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,2.0,122.25791931152344,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,3.0,119.37184143066406,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,4.0,117.4118423461914,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,5.0,117.1752471923828,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,6.0,115.88555908203124,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,7.0,115.0321273803711,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,8.0,114.67575073242188,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,9.0,114.44774627685548,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,10.0,114.5704574584961,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,11.0,114.5454559326172,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,12.0,114.48307037353516,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,13.0,114.31917572021484,RNNMultiContextInput,0.0,0.6
2023-12-16,0.0,14.0,114.08343505859376,RNNMultiContextInput,0.0,0.6
2023-12-16,4.0,0.0,258.36346435546875,RNNMultiContextInput,0.0,0.6
2023-12-16,4.0,1.0,185.21682739257807,RNNMultiContextInput,0.0,0.6
2023-12-16,4.0,2.0,165.71987915039062,RNNMultiContextInput,0.0,0.6
